Location,Category,Item_ID,Parent_ID,Name,Type,UOM,Unit_Rate_USD,Labor_Rate_USD,Material_Rate_USD,CSI_Title
"Lane County, Oregon",Interior Finishes > Interior Trim > General Purpose Moulding,c04be611-5811-480e-8825-1ba7e089bf05,N/A (Root),"1-1/16"" X 1-1/16"" X 96"" Hemlock Square Molding",MATERIAL,LF,3.03,37.33,2.38,Millwork
"Lane County, Oregon",Interior Finishes > Interior Trim > Baseboard,fc93d3bd-1fe6-4857-907f-b1c088976107,N/A (Root),"1-1/16"" X 1-1/16"" X 96"" Pine Quarter Round Molding",MATERIAL,LF,1.87,37.33,1.22,Millwork
"Lane County, Oregon",Interior Finishes > Interior Trim > Casing,d4c5c8be-7e2c-44b2-8833-3d05c3adea45,N/A (Root),"1-1/16"" X 3-1/2"" Solid Pine Door and Window Casing",MATERIAL,LF,5.88,37.33,5.23,Millwork
"Lane County, Oregon",Interior Finishes > Interior Trim > Casing,f464dadb-88a7-4a65-b3f3-5f024c1e4b26,N/A (Root),"1-1/16"" X 3-1/2"" Wood Primed Pine Molding",MATERIAL,LF,5.59,37.33,4.94,Millwork
"Lane County, Oregon",Electrical > Conduit > Flexible Metal Conduit (FMC),af10c223-9804-4a30-bddb-3cbfca81628b,N/A (Root),1-1/2 X 50' Liquidtight Flexible Steel Conduit,MATERIAL,LF,8.86,58.83,5.73,Common Work Results for Electrical
"Lane County, Oregon",Roofing > Flashing > Vent Pipe Flashing,c7963355-9001-4e2c-9f82-fb199c712d66,N/A (Root),"1-1/2"" - 3"" Roof Flashing Vent Pipe Collar",MATERIAL,EA,25.38,42.57,3.92,
"Lane County, Oregon",Plumbing > Specialty Plumbing > Backflow Preventers,e9305ce3-34d5-4ac9-88a0-05fbc0716cc4,N/A (Root),"1-1/2"" 350 Double Check Backflow Non-Potable",MATERIAL,EA,1364.38,67.14,859.09,Facility Water Distribution
"Lane County, Oregon",Interior Finishes > Insulation > Foam Board Insulation,bf8d8330-5f9f-4a98-b51b-7aaca0eba7d2,N/A (Root),"1-1/2"" 4X8' R-7.5 Edge Rigid Foam Board Insulation",MATERIAL,SF,1.59,29.97,1.07,Thermal Insulation
"Lane County, Oregon",Interior Finishes > Insulation > Foam Board Insulation,943660ef-8314-458e-bd30-4730991405a4,N/A (Root),"1-1/2"" 4X8' R-7.5 Scored Squared Edge Rigid Foam Board Insulation",MATERIAL,SF,1.91,29.97,1.39,Thermal Insulation
"Lane County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,f012097d-c693-4bdf-8258-d57abc0fd410,N/A (Root),"1-1/2"" Double Check Valve Backflow Preventer",MATERIAL,EA,771.23,67.14,726.58,Facility Water Distribution
"Lane County, Oregon",Plumbing > Pipe and Tubing > Pipe Clamps and Support,e19829aa-6419-491c-b622-b49eb448d177,N/A (Root),"1-1/2"" Electro Galvanized Steel Strut Clamps (10-count)",MATERIAL,EA,8.83,67.14,4.1,Facility Water Distribution
"Lane County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,88478089-5b46-4a7f-8a36-5fa54955163e,N/A (Root),"1-1/2"" FIP X 1-1/2"" FIP Premium Brass Full Port Ball Valve",MATERIAL,EA,72.22,67.14,27.57,Facility Water Distribution
"Lane County, Oregon",Plumbing > Pipe and Tubing > Pipe Clamps and Support,828728ff-4436-4a95-b684-dcfd29c24166,N/A (Root),"1-1/2"" Hinged Split Ring Pipe Hanger Copper Epoxy Coated Clamps (5-count)",MATERIAL,EA,9.72,67.14,4.99,Facility Water Distribution
"Lane County, Oregon",Plumbing > Pipe and Tubing > Pipe Clamps and Support,82647e65-f919-4722-9176-d02fb54ed9d4,N/A (Root),"1-1/2"" Hinged Split Ring Pipe Hanger Galvanized Iron Clamps (5-count)",MATERIAL,EA,9.45,67.14,4.72,Facility Water Distribution
"Lane County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),a0245d06-f425-4618-8c88-eb4e95f6dbaf,N/A (Root),"1-1/2"" IPS X 500' DR 11 Underground Polyethylene Gas Pipe",MATERIAL,LF,7.27,67.14,1.29,Facility Water Distribution
"Lane County, Oregon",Plumbing > Pipe and Tubing > PEX Pipe,b936c683-4fdd-45ac-bc27-1e7cf89e0382,N/A (Root),"1-1/2"" Push-To-Connect Disconnect Tool",MATERIAL,EA,11.81,67.14,7.35,Facility Water Distribution
"Lane County, Oregon",Concrete and Masonry > Reinforcing > Rebar Accessories,e232ccad-83d9-400f-85f8-7365b414859c,N/A (Root),"1-1/2"" Rebar Chair",MATERIAL,EA,2.17,27.73,0.77,Concrete Accessories
"Lane County, Oregon",Plumbing > Specialty Plumbing > Backflow Preventers,8f1f2c6e-5a79-45ff-81c3-2a22fa685f57,N/A (Root),"1-1/2"" Reduced Pressure Principle Assembly Backflow Preventer",MATERIAL,EA,2155.79,67.14,1650.5,Facility Water Distribution
"Lane County, Oregon",Electrical > Conduit > Rigid Conduit,ff75d832-d3f0-4e6b-a448-2f5fa85c99ba,N/A (Root),"1-1/2"" Rigid 2-Hole Conduit Straps Fitting",MATERIAL,EA,4.72,58.83,0.81,Common Work Results for Electrical
"Lane County, Oregon",Electrical > Conduit > Rigid Conduit,c2e1d960-8066-43d7-a7bb-59ef744cfa3e,N/A (Root),"1-1/2"" Rigid 90-Degree Conduit Elbow Fitting",MATERIAL,EA,21.83,58.83,17.92,Common Work Results for Electrical
"Lane County, Oregon",Electrical > Conduit > Rigid Conduit,bff26f1c-7a3a-46d6-a9df-d14a39435ee3,N/A (Root),"1-1/2"" Rigid Water-Tight Conduit Hub Fitting",MATERIAL,EA,21.22,58.83,17.31,Common Work Results for Electrical
"Lane County, Oregon",Electrical > Conduit > PVC Conduit,bff62e3f-67f0-4f13-8d56-414bbb51ee2c,N/A (Root),"1-1/2"" Single-Hole PVC Conduit Strap Fitting",MATERIAL,EA,10.33,58.83,6.42,Common Work Results for Electrical
"Lane County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),bcda553c-050c-42a8-998a-38e5c8b9568c,N/A (Root),"1-1/2"" Tight Non-Metallic Electrical PVC Conduit Fitting Connector Fitting",MATERIAL,EA,18.44,58.83,17.42,Common Work Results for Electrical
"Lane County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,96e751c4-c58f-49c8-8542-6bb538d43e9d,N/A (Root),"1-1/2"" X 1-1/2"" Brass FIP Full Port Ball Valve",MATERIAL,EA,80.15,67.14,35.5,Facility Water Distribution
"Lane County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,8b99ebee-e9de-46b1-9c89-8fbfc79fb6e5,N/A (Root),"1-1/2"" X 1-1/2"" Dual Check Valve",MATERIAL,EA,211.66,67.14,167.01,Facility Water Distribution
"Lane County, Oregon",Interior Finishes > Interior Trim > General Purpose Moulding,fe082bae-d559-44d7-89c6-024d39872c5f,N/A (Root),"1-1/2"" X 1-1/2"" Hemlock Wood Full Round Molding",MATERIAL,LF,4.63,37.33,3.98,Millwork
"Lane County, Oregon",Roofing > Flashing > Sheet Metal Flashing,8c0d94a5-524d-458c-b620-159a602c151b,N/A (Root),"1-1/2"" X 1-1/2"" X 10' Galvanized Steel 90-DegreeFlashing",MATERIAL,LF,3.86,42.57,0.75,Flexible Flashing
"Lane County, Oregon",Roofing > Flashing > Galvanized Steel Flashing,d08424f4-2675-4ff4-aa05-1a5f40a7aba8,N/A (Root),"1-1/2"" X 1-1/2"" X 10' Galvanized Steel Drip Edge Flashing",MATERIAL,LF,4.38,42.57,0.76,Roof Specialties
"Lane County, Oregon",Interior Finishes > Interior Trim > Chair Rail,de5569eb-8375-4e87-97a6-333fa37989e3,N/A (Root),"1-1/2"" X 1-1/2"" X 144"" Recycled Polystyrene Molding",MATERIAL,LF,1.7,37.33,1.05,Millwork
